编号,SMILES,InChL,HomoEnergy,LumoEnergy,EnergyGap,偶极矩,极化率
5354,N#CC1=NC=CN=C1,"1S/C5H3N3/c6-3-5-4-7-1-2-8-5/h1-2,4H",-0.2786,-0.0885,0.1901,4.0324,65.94
5355,N#CC1=NC=NC=C1,"1S/C5H3N3/c6-3-5-1-2-7-4-8-5/h1-2,4H",-0.2822,-0.0904,0.1918,3.413,64.61
5356,N#CC1=NC=NC=N1,1S/C4H2N4/c5-1-4-7-2-6-3-8-4/h2-3H,-0.304,-0.1045,0.1995,3.5279,59.7
5367,CN=C1C=CNC=N1,"1S/C5H7N3/c1-6-5-2-3-7-4-8-5/h2-4H,1H3,(H,6,7,8)",-0.1994,-0.016,0.1835,5.4188,75.53
5370,CN=C1N=CNC=N1,"1S/C4H6N4/c1-5-4-7-2-6-3-8-4/h2-3H,1H3,(H,5,6,7,8)",-0.2195,-0.0347,0.1848,6.1921,70.7
5372,CN=C1NC=NC=C1,"1S/C5H7N3/c1-6-5-2-3-7-4-8-5/h2-4H,1H3,(H,6,7,8)",-0.2109,-0.0358,0.175,2.4987,73.65
5373,CN=C1NC=NC=N1,"1S/C4H6N4/c1-5-4-7-2-6-3-8-4/h2-3H,1H3,(H,5,6,7,8)",-0.2247,-0.0567,0.1679,2.3294,69.31
5380,CCC1=CC=NC=C1,"1S/C7H9N/c1-2-7-3-5-8-6-4-7/h3-6H,2H2,1H3",-0.2485,-0.018,0.2304,2.6002,76.77
5381,CCC1=CN=CC=C1,"1S/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3",-0.2475,-0.0196,0.2279,2.3221,77.02
5382,CCC1=CN=CC=N1,"1S/C6H8N2/c1-2-6-5-7-3-4-8-6/h3-5H,2H2,1H3",-0.2433,-0.0467,0.1966,0.6077,73.36
5383,CCC1=CN=CN=C1,"1S/C6H8N2/c1-2-6-3-7-5-8-4-6/h3-5H,2H2,1H3",-0.2474,-0.0374,0.2099,2.7312,72.23
5384,CCC1=NC=CC=C1,"1S/C7H9N/c1-2-7-5-3-4-6-8-7/h3-6H,2H2,1H3",-0.2474,-0.0198,0.2276,1.6998,77.36
5385,CCC1=NC=CC=N1,"1S/C6H8N2/c1-2-6-7-4-3-5-8-6/h3-5H,2H2,1H3",-0.2443,-0.0357,0.2086,1.5542,72.71
5386,CCC1=NC=CN=C1,"1S/C6H8N2/c1-2-6-5-7-3-4-8-6/h3-5H,2H2,1H3",-0.2433,-0.0467,0.1966,0.6077,73.36
5387,CCC1=NC=NC=C1,"1S/C6H8N2/c1-2-6-3-4-7-5-8-6/h3-5H,2H2,1H3",-0.248,-0.036,0.2119,2.3519,72.39
5388,CCC1=NC=NC=N1,"1S/C5H7N3/c1-2-5-7-3-6-4-8-5/h3-4H,2H2,1H3",-0.2661,-0.0474,0.2187,0.8764,67.56
5389,CNC1=CC=CC=C1,"1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",-0.1905,0.0108,0.2013,1.7721,80.24
5390,CNC1=CN=CC=C1,"1S/C6H8N2/c1-7-6-3-2-4-8-5-6/h2-5,7H,1H3",-0.2027,-0.0115,0.1912,3.4201,76.15
5391,CNC1=CN=CC=N1,"1S/C5H7N3/c1-6-5-4-7-2-3-8-5/h2-4H,1H3,(H,6,8)",-0.212,-0.0327,0.1793,2.4235,72.88
5392,CNC1=CN=CN=C1,"1S/C5H7N3/c1-6-5-2-7-4-8-3-5/h2-4,6H,1H3",-0.2162,-0.0299,0.1862,4.1711,71.61
5393,CNC1=NC=CC=C1,"1S/C6H8N2/c1-7-6-4-2-3-5-8-6/h2-5H,1H3,(H,7,8)",-0.2002,-0.0078,0.1924,1.8443,76.52
5394,CNC1=NC=CC=N1,"1S/C5H7N3/c1-6-5-7-3-2-4-8-5/h2-4H,1H3,(H,6,7,8)",-0.2139,-0.024,0.1899,0.369,72.06
5395,CNC1=NC=CN=C1,"1S/C5H7N3/c1-6-5-4-7-2-3-8-5/h2-4H,1H3,(H,6,8)",-0.212,-0.0327,0.1793,2.4235,72.88
5396,CNC1=NC=NC=C1,"1S/C5H7N3/c1-6-5-2-3-7-4-8-5/h2-4H,1H3,(H,6,7,8)",-0.2246,-0.016,0.2086,4.0116,71.3
5397,CNC1=NC=NC=N1,"1S/C4H6N4/c1-5-4-7-2-6-3-8-4/h2-3H,1H3,(H,5,6,7,8)",-0.2421,-0.033,0.2091,2.8746,66.54
5431,CC1=C(C=CN1)C#C,"1S/C7H7N/c1-3-7-4-5-8-6(7)2/h1,4-5,8H,2H3",-0.1974,0.0193,0.2167,2.8531,77.55
5432,CC1=C(C=CN1)C#N,"1S/C6H6N2/c1-5-6(4-7)2-3-8-5/h2-3,8H,1H3",-0.2251,-0.002,0.2231,6.2934,71.16
5435,CC1=C(N=CN1)C#C,"1S/C6H6N2/c1-3-6-5(2)7-4-8-6/h1,4H,2H3,(H,7,8)",-0.2098,0.0088,0.2186,4.3564,73.24
5436,CC1=C(N=CN1)C#N,"1S/C5H5N3/c1-4-5(2-6)8-3-7-4/h3H,1H3,(H,7,8)",-0.2424,-0.0139,0.2285,7.4378,66.91
5439,NC1=C(C=CN1)C#C,"1S/C6H6N2/c1-2-5-3-4-8-6(5)7/h1,3-4,8H,7H2",-0.1822,0.0276,0.2098,2.775,74.06
5440,NC1=C(C=CN1)C#N,"1S/C5H5N3/c6-3-4-1-2-8-5(4)7/h1-2,8H,7H2",-0.205,0.0085,0.2135,6.0434,67.78
5443,NC1=C(N=CN1)C#C,"1S/C5H5N3/c1-2-4-5(6)8-3-7-4/h1,3H,6H2,(H,7,8)",-0.1947,0.0181,0.2128,4.4709,70.03
5444,NC1=C(N=CN1)C#N,"1S/C4H4N4/c5-1-3-4(6)8-2-7-3/h2H,6H2,(H,7,8)",-0.2209,-0.002,0.2189,7.4156,63.83
5450,CC1=C(NC=C1)C#C,"1S/C7H7N/c1-3-7-6(2)4-5-8-7/h1,4-5,8H,2H3",-0.1967,0.0045,0.2012,1.4455,79.26
5451,CC1=C(NC=C1)C#N,"1S/C6H6N2/c1-5-2-3-8-6(5)4-7/h2-3,8H,1H3",-0.2278,-0.018,0.2098,4.2888,72.56
5452,CC1=C(NC=N1)C#C,"1S/C6H6N2/c1-3-6-5(2)7-4-8-6/h1,4H,2H3,(H,7,8)",-0.212,-0.0067,0.2053,2.7202,74.5
5453,CC1=C(NC=N1)C#N,"1S/C5H5N3/c1-4-5(2-6)8-3-7-4/h3H,1H3,(H,7,8)",-0.2446,-0.0303,0.2143,3.2803,68.04
5458,NC1=C(NC=C1)C#C,"1S/C6H6N2/c1-2-6-5(7)3-4-8-6/h1,3-4,8H,7H2",-0.1777,0.0111,0.1888,1.3853,76.4
5459,NC1=C(NC=C1)C#N,"1S/C5H5N3/c6-3-5-4(7)1-2-8-5/h1-2,8H,7H2",-0.2035,-0.0094,0.1941,4.3809,69.66
5460,NC1=C(NC=N1)C#C,"1S/C5H5N3/c1-2-4-5(6)8-3-7-4/h1,3H,6H2,(H,7,8)",-0.1861,0.0013,0.1874,2.0785,71.95
5461,NC1=C(NC=N1)C#N,"1S/C4H4N4/c5-1-3-4(6)8-2-7-3/h2H,6H2,(H,7,8)",-0.2131,-0.0199,0.1932,3.2303,65.39
5491,CC1=CNC=C1C#C,"1S/C7H7N/c1-3-7-5-8-4-6(7)2/h1,4-5,8H,2H3",-0.2029,0.0175,0.2204,2.6151,76.79
5492,CC1=CNC=C1C#N,"1S/C6H6N2/c1-5-3-8-4-6(5)2-7/h3-4,8H,1H3",-0.2306,-0.0049,0.2257,6.1396,70.59
5495,NC1=CNC=C1C#C,"1S/C6H6N2/c1-2-5-3-8-4-6(5)7/h1,3-4,8H,7H2",-0.1842,0.0189,0.2031,2.4633,73.84
5496,NC1=CNC=C1C#N,"1S/C5H5N3/c6-1-4-2-8-3-5(4)7/h2-3,8H,7H2",-0.202,-0.0024,0.1996,5.928,67.64
5506,CN1C=CC=C1C#C,"1S/C7H7N/c1-3-7-5-4-6-8(7)2/h1,4-6H,2H3",-0.1984,0.001,0.1994,1.9073,79.03
5507,CN1C=CC=C1C#N,"1S/C6H6N2/c1-8-4-2-3-6(8)5-7/h2-4H,1H3",-0.2291,-0.0215,0.2076,4.4471,72.4
5508,CN1C=CN=C1C#C,"1S/C6H6N2/c1-3-6-7-4-5-8(6)2/h1,4-5H,2H3",-0.2167,-0.0138,0.2029,3.8688,74.35
5509,CN1C=CN=C1C#N,"1S/C5H5N3/c1-8-3-2-7-5(8)4-6/h2-3H,1H3",-0.2474,-0.038,0.2094,5.6944,67.94
5510,CN1C=NC=C1C#C,"1S/C6H6N2/c1-3-6-4-7-5-8(6)2/h1,4-5H,2H3",-0.2164,-0.0106,0.2057,3.5378,73.63
5511,CN1C=NC=C1C#N,"1S/C5H5N3/c1-8-4-7-3-5(8)2-6/h3-4H,1H3",-0.2495,-0.0345,0.2151,3.9034,67.31
5520,CCC1=C(C)C=CN1,"1S/C7H11N/c1-3-7-6(2)4-5-8-7/h4-5,8H,3H2,1-2H3",-0.1895,0.0508,0.2403,1.6904,79.08
5522,CCC1=C(C)N=CN1,"1S/C6H10N2/c1-3-6-5(2)7-4-8-6/h4H,3H2,1-2H3,(H,7,8)",-0.2061,0.0377,0.2438,3.4612,74.8
5524,CCC1=C(N)C=CN1,"1S/C6H10N2/c1-2-6-5(7)3-4-8-6/h3-4,8H,2,7H2,1H3",-0.1686,0.054,0.2225,1.8164,75.68
5526,CCC1=C(N)N=CN1,"1S/C5H9N3/c1-2-4-5(6)8-3-7-4/h3H,2,6H2,1H3,(H,7,8)",-0.1817,0.0366,0.2183,2.9623,71.46
5532,CNC1=C(C)C=CN1,"1S/C6H10N2/c1-5-3-4-8-6(5)7-2/h3-4,7-8H,1-2H3",-0.1833,0.0552,0.2385,1.2419,75.41
5566,CCC1=C(C)NC=C1,"1S/C7H11N/c1-3-7-4-5-8-6(7)2/h4-5,8H,3H2,1-2H3",-0.1897,0.05,0.2397,1.8363,78.99
5567,CCC1=C(C)NC=N1,"1S/C6H10N2/c1-3-6-5(2)7-4-8-6/h4H,3H2,1-2H3,(H,7,8)",-0.2067,0.0371,0.2437,3.5129,74.96
5570,CCC1=C(N)NC=C1,"1S/C6H10N2/c1-2-5-3-4-8-6(5)7/h3-4,8H,2,7H2,1H3",-0.1915,0.0547,0.2462,1.0827,74.61
5575,CNC1=C(C)NC=C1,"1S/C6H10N2/c1-5-6(7-2)3-4-8-5/h3-4,7-8H,1-2H3",-0.1638,0.0524,0.2162,1.4613,76.45
5576,CNC1=C(C)NC=N1,"1S/C5H9N3/c1-4-5(6-2)8-3-7-4/h3,6H,1-2H3,(H,7,8)",-0.171,0.039,0.21,3.0144,72.59
5579,CNC1=C(N)NC=N1,"1S/C4H8N4/c1-6-4-3(5)7-2-8-4/h2,6H,5H2,1H3,(H,7,8)",-0.1794,0.0425,0.2219,2.3589,67.45
5602,CCC1=CC=CN1C,"1S/C7H11N/c1-3-7-5-4-6-8(7)2/h4-6H,3H2,1-2H3",-0.1913,0.0473,0.2386,2.0015,78.83
5603,CCC1=CN=CN1C,"1S/C6H10N2/c1-3-6-4-7-5-8(6)2/h4-5H,3H2,1-2H3",-0.211,0.0346,0.2456,3.9891,74.12
5604,CCC1=NC=CN1C,"1S/C6H10N2/c1-3-6-7-4-5-8(6)2/h4-5H,3H2,1-2H3",-0.2107,0.0343,0.245,3.6616,74.15
5608,CNC1=CC=CN1C,"1S/C6H10N2/c1-7-6-4-3-5-8(6)2/h3-5,7H,1-2H3",-0.1855,0.0503,0.2359,1.5191,75.57
5614,CCC1=CNC=C1C,"1S/C7H11N/c1-3-7-5-8-4-6(7)2/h4-5,8H,3H2,1-2H3",-0.1952,0.054,0.2491,1.6509,78.25
5615,CCC1=CNC=C1N,"1S/C6H10N2/c1-2-5-3-8-4-6(5)7/h3-4,8H,2,7H2,1H3",-0.1749,0.0565,0.2314,1.7951,74.86
5619,CNC1=CNC=C1C,"1S/C6H10N2/c1-5-3-8-4-6(5)7-2/h3-4,7-8H,1-2H3",-0.1693,0.061,0.2304,1.288,75.64
5620,CNC1=CNC=C1N,"1S/C5H9N3/c1-7-5-3-8-2-4(5)6/h2-3,7-8H,6H2,1H3",-0.1724,0.0601,0.2325,1.7949,71.67
5634,CCN1C=CC=C1C,"1S/C7H11N/c1-3-8-6-4-5-7(8)2/h4-6H,3H2,1-2H3",-0.1907,0.0482,0.2389,2.0834,78.55
5635,CCN1C=CC=C1N,"1S/C6H10N2/c1-2-8-5-3-4-6(8)7/h3-5H,2,7H2,1H3",-0.1823,0.0546,0.2368,1.6226,74.63
5637,CCN1C=CN=C1C,"1S/C6H10N2/c1-3-8-5-4-7-6(8)2/h4-5H,3H2,1-2H3",-0.2099,0.0359,0.2458,3.8212,73.85
5639,CCN1C=NC=C1C,"1S/C6H10N2/c1-3-8-5-7-4-6(8)2/h4-5H,3H2,1-2H3",-0.21,0.0355,0.2455,4.115,73.83
5644,C1C=CC2=CNC=C12,"1S/C7H7N/c1-2-6-4-8-5-7(6)3-1/h1-2,4-5,8H,3H2",-0.1874,0.013,0.2005,1.723,74.63
5646,N1C=C2NC=NC2=C1,"1S/C5H5N3/c1-4-5(2-6-1)8-3-7-4/h1-3,6H,(H,7,8)",-0.182,0.0161,0.1981,3.5581,66.03
5650,C1C=CC2=C1C=CN2,"1S/C7H7N/c1-2-6-4-5-8-7(6)3-1/h1,3-5,8H,2H2",-0.1762,0.0035,0.1797,1.4583,75.08
5652,C1C=CC2=C1N=CN2,"1S/C6H6N2/c1-2-5-6(3-1)8-4-7-5/h1-2,4H,3H2,(H,7,8)",-0.1912,-0.007,0.1842,3.1059,70.11
5654,N1C=CC2=C1C=CN2,"1S/C6H6N2/c1-3-7-6-2-4-8-5(1)6/h1-4,7-8H",-0.1709,0.0369,0.2078,0.0002,70.12
5656,N1C=NC2=C1C=CN2,"1S/C5H5N3/c1-2-6-5-4(1)7-3-8-5/h1-3,6H,(H,7,8)",-0.1859,0.0229,0.2088,1.8271,65.63
5659,N1C=NC2=C1N=CN2,"1S/C4H4N4/c1-5-3-4(6-1)8-2-7-3/h1-2H,(H,5,6)(H,7,8)",-0.2019,0.009,0.2108,0.0004,61
5664,C1C=CC2=C1NC=C2,"1S/C7H7N/c1-2-6-4-5-8-7(6)3-1/h1-2,4-5,8H,3H2",-0.1806,0.012,0.1926,2.1382,73.51
5665,C1C=CC2=C1NC=N2,"1S/C6H6N2/c1-2-5-6(3-1)8-4-7-5/h1-2,4H,3H2,(H,7,8)",-0.1928,0.0023,0.1951,3.8345,68.96
5668,N1C=CC2=C1NC=C2,"1S/C6H6N2/c1-3-7-6-5(1)2-4-8-6/h1-4,7-8H",-0.1761,0.0489,0.225,3.2982,69.1
5669,N1C=CC2=C1NC=N2,"1S/C5H5N3/c1-2-6-5-4(1)7-3-8-5/h1-3,6H,(H,7,8)",-0.1877,0.0338,0.2215,5.1094,64.92
5672,N1C=NC2=C1NC=N2,"1S/C4H4N4/c1-5-3-4(6-1)8-2-7-3/h1-2H,(H,5,6)(H,7,8)",-0.2022,0.0194,0.2216,6.9303,60.72
5677,C1C=CC2=CC=CN12,"1S/C7H7N/c1-3-7-4-2-6-8(7)5-1/h1-5H,6H2",-0.1847,-0.0095,0.1751,1.8147,75.73
5678,C1C=CC2=CN=CN12,"1S/C6H6N2/c1-2-6-4-7-5-8(6)3-1/h1-2,4-5H,3H2",-0.2032,-0.0213,0.182,3.875,70.57
5679,C1C=CC2=NC=CN12,"1S/C6H6N2/c1-2-6-7-3-5-8(6)4-1/h1-3,5H,4H2",-0.2037,-0.0232,0.1805,3.8467,70.25
5680,C1C=CN2C=CC=C12,"1S/C7H7N/c1-3-7-4-2-6-8(7)5-1/h1-3,5-6H,4H2",-0.1989,-0.0004,0.1986,1.5445,74.22
5681,C1C=CN2C=CN=C12,"1S/C6H6N2/c1-2-6-7-3-5-8(6)4-1/h1,3-5H,2H2",-0.2137,-0.0133,0.2004,3.3086,68.91
5682,C1C=CN2C=NC=C12,"1S/C6H6N2/c1-2-6-4-7-5-8(6)3-1/h1,3-5H,2H2",-0.2162,-0.0142,0.202,3.7663,69.24
5683,N1C=CN2C=CN=C12,"1S/C5H5N3/c1-3-8-4-2-7-5(8)6-1/h1-4H,(H,6,7)",-0.1954,0.0257,0.2211,3.4998,64.6
5685,C1CC2=C(C1)C=CN2,"1S/C7H9N/c1-2-6-4-5-8-7(6)3-1/h4-5,8H,1-3H2",-0.1876,0.0504,0.238,1.7476,74.85
5687,C1CC2=C(C1)N=CN2,"1S/C6H8N2/c1-2-5-6(3-1)8-4-7-5/h4H,1-3H2,(H,7,8)",-0.2039,0.0349,0.2388,3.4956,70.44
5689,C1CC2=C(N1)C=CN2,"1S/C6H8N2/c1-3-7-6-2-4-8-5(1)6/h1,3,7-8H,2,4H2",-0.1642,0.0492,0.2134,1.9035,71.48
5691,C1CC2=C(N1)N=CN2,"1S/C5H7N3/c1-2-6-5-4(1)7-3-8-5/h3,6H,1-2H2,(H,7,8)",-0.1746,0.0333,0.2079,3.526,67.16
5693,C1CC2=C(N1)NC=C2,"1S/C6H8N2/c1-3-7-6-5(1)2-4-8-6/h1,3,7-8H,2,4H2",-0.17,0.0552,0.2252,1.5286,71.09
5713,C1CC2=CNC=C2C1,"1S/C7H9N/c1-2-6-4-8-5-7(6)3-1/h4-5,8H,1-3H2",-0.196,0.0456,0.2416,1.495,74.65
5714,C1CC2=CNC=C2N1,"1S/C6H8N2/c1-2-8-6-4-7-3-5(1)6/h3-4,7-8H,1-2H2",-0.1704,0.0509,0.2213,1.4716,71.36
5723,C1CN2C=CC=C2C1,"1S/C7H9N/c1-3-7-4-2-6-8(7)5-1/h1,3,5H,2,4,6H2",-0.1915,0.0525,0.244,2.173,74.86
5724,C1CN2C=CC=C2N1,"1S/C6H8N2/c1-2-6-7-3-5-8(6)4-1/h1-2,4,7H,3,5H2",-0.1768,0.0542,0.2311,2.7455,71.1
5726,C1CN2C=CN=C2C1,"1S/C6H8N2/c1-2-6-7-3-5-8(6)4-1/h3,5H,1-2,4H2",-0.2107,0.0405,0.2512,3.8377,70.03
5728,C1CN2C=NC=C2C1,"1S/C6H8N2/c1-2-6-4-7-5-8(6)3-1/h4-5H,1-3H2",-0.211,0.039,0.25,4.2875,69.94
5733,CC1=C2CCN2C=C1,"1S/C7H9N/c1-6-2-4-8-5-3-7(6)8/h2,4H,3,5H2,1H3",-0.1918,0.0584,0.2502,1.8837,76.92
5734,CC1=C2CCN2C=N1,"1S/C6H8N2/c1-5-6-2-3-8(6)4-7-5/h4H,2-3H2,1H3",-0.2067,0.0442,0.2508,3.7455,72.56
5735,NC1=C2CCN2C=C1,"1S/C6H8N2/c7-5-1-3-8-4-2-6(5)8/h1,3H,2,4,7H2",-0.1696,0.0535,0.2231,1.5633,73.47
5736,NC1=C2CCN2C=N1,"1S/C5H7N3/c6-5-4-1-2-8(4)3-7-5/h3H,1-2,6H2",-0.1792,0.0442,0.2234,3.3285,69.26
5739,CC1=CC=C2CCN12,"1S/C7H9N/c1-6-2-3-7-4-5-8(6)7/h2-3H,4-5H2,1H3",-0.1869,0.0563,0.2432,2.0193,76.98
5740,NC1=CC=C2CCN12,"1S/C6H8N2/c7-6-2-1-5-3-4-8(5)6/h1-2H,3-4,7H2",-0.1717,0.0576,0.2292,1.5784,73.19
5744,CC1CC2=CC=CN12,"1S/C7H9N/c1-6-5-7-3-2-4-8(6)7/h2-4,6H,5H2,1H3",-0.1943,0.0549,0.2493,2.2364,75.73
5745,CC1CC2=CN=CN12,"1S/C6H8N2/c1-5-2-6-3-7-4-8(5)6/h3-5H,2H2,1H3",-0.2134,0.0425,0.256,4.2829,71.1
5746,CC1CC2=NC=CN12,"1S/C6H8N2/c1-5-4-6-7-2-3-8(5)6/h2-3,5H,4H2,1H3",-0.2137,0.0427,0.2564,3.9941,70.86
5747,CC1CN2C=CC=C12,"1S/C7H9N/c1-6-5-8-4-2-3-7(6)8/h2-4,6H,5H2,1H3",-0.1953,0.054,0.2493,2.043,75.97
5748,CC1CN2C=CN=C12,"1S/C6H8N2/c1-5-4-8-3-2-7-6(5)8/h2-3,5H,4H2,1H3",-0.2144,0.0422,0.2566,3.6513,71.08
5749,CC1CN2C=NC=C12,"1S/C6H8N2/c1-5-3-8-4-7-2-6(5)8/h2,4-5H,3H2,1H3",-0.2146,0.0407,0.2553,4.1007,71.34
5753,C1C2C1C1=CC=CN21,"1S/C7H7N/c1-2-6-5-4-7(5)8(6)3-1/h1-3,5,7H,4H2",-0.1987,0.0218,0.2205,1.823,71.44
5754,C1C2C1C1=CN=CN21,"1S/C6H6N2/c1-4-5(1)8-3-7-2-6(4)8/h2-5H,1H2",-0.2166,0.0144,0.2309,3.9886,67.08
5755,C1C2C1C1=NC=CN21,"1S/C6H6N2/c1-2-8-5-3-4(5)6(8)7-1/h1-2,4-5H,3H2",-0.2185,0.006,0.2246,3.4814,66.34
5756,C1CC1C1=CC=CN1,"1S/C7H9N/c1-2-7(8-5-1)6-3-4-6/h1-2,5-6,8H,3-4H2",-0.1941,0.0446,0.2388,1.8349,75.12
5758,C1CC1C1=CN=CN1,"1S/C6H8N2/c1-2-5(1)6-3-7-4-8-6/h3-5H,1-2H2,(H,7,8)",-0.2139,0.0312,0.2451,3.7549,70.65
5760,C1CC1C1=NC=CN1,"1S/C6H8N2/c1-2-5(1)6-7-3-4-8-6/h3-5H,1-2H2,(H,7,8)",-0.2058,0.0375,0.2433,3.2875,71.89
5762,C1CN1C1=CC=CN1,"1S/C6H8N2/c1-2-6(7-3-1)8-4-5-8/h1-3,7H,4-5H2",-0.1812,0.0516,0.2328,1.7436,72.3
5765,C1CN1C1=NC=CN1,"1S/C5H7N3/c1-2-7-5(6-1)8-3-4-8/h1-2H,3-4H2,(H,6,7)",-0.2103,0.037,0.2473,2.0897,67.95
5767,C1NC1C1=CC=CN1,"1S/C6H8N2/c1-2-5(7-3-1)6-4-8-6/h1-3,6-8H,4H2",-0.1915,0.0423,0.2338,3.2071,72.6
5769,C1NC1C1=CN=CN1,"1S/C5H7N3/c1-4(5-2-7-5)8-3-6-1/h1,3,5,7H,2H2,(H,6,8)",-0.2115,0.029,0.2404,5.0782,67.95
5771,C1NC1C1=NC=CN1,"1S/C5H7N3/c1-2-7-5(6-1)4-3-8-4/h1-2,4,8H,3H2,(H,6,7)",-0.2106,0.0312,0.2418,2.8484,67.79
5779,C1CC1C1=CNC=C1,"1S/C7H9N/c1-2-6(1)7-3-4-8-5-7/h3-6,8H,1-2H2",-0.1932,0.0459,0.2392,1.6766,74.94
5780,C1CC1C1=CNC=N1,"1S/C6H8N2/c1-2-5(1)6-3-7-4-8-6/h3-5H,1-2H2,(H,7,8)",-0.2071,0.0326,0.2397,3.2198,70.88
5783,C1CN1C1=CNC=C1,"1S/C6H8N2/c1-2-7-5-6(1)8-3-4-8/h1-2,5,7H,3-4H2",-0.183,0.05,0.2331,2.1751,71.75
5784,C1CN1C1=CNC=N1,"1S/C5H7N3/c1-2-8(1)5-3-6-4-7-5/h3-4H,1-2H2,(H,6,7)",-0.2137,0.0322,0.2459,2.8809,67.92
5787,C1NC1C1=CNC=C1,"1S/C6H8N2/c1-2-7-3-5(1)6-4-8-6/h1-3,6-8H,4H2",-0.1963,0.0498,0.2461,0.7409,71.5
5788,C1NC1C1=CNC=N1,"1S/C5H7N3/c1-4(5-2-7-5)8-3-6-1/h1,3,5,7H,2H2,(H,6,8)",-0.2115,0.0349,0.2465,1.9865,67.36
5795,C1CC1N1C=CC=C1,"1S/C7H9N/c1-2-6-8(5-1)7-3-4-7/h1-2,5-7H,3-4H2",-0.201,0.0444,0.2455,2.0297,75.05
5796,C1CC1N1C=CN=C1,"1S/C6H8N2/c1-2-6(1)8-4-3-7-5-8/h3-6H,1-2H2",-0.2193,0.0296,0.249,4.015,70.21
5820,CC(C#N)C(C)(C)C,"1S/C7H13N/c1-6(5-8)7(2,3)4/h6H,1-4H3",-0.3095,0.0366,0.346,3.9167,78.09
5822,CC(C)(C)C(N)C#N,"1S/C6H12N2/c1-6(2,3)5(8)4-7/h5H,8H2,1-3H3",-0.2673,0.0284,0.2958,2.7515,74.85
5860,CC(C)(C)C#CC#N,"1S/C7H9N/c1-7(2,3)5-4-6-8/h1-3H3",-0.2811,-0.0337,0.2474,5.3939,83.03
5866,CC(C)(C)CCC#N,"1S/C7H13N/c1-7(2,3)5-4-6-8/h4-5H2,1-3H3",-0.3109,0.0387,0.3496,4.3006,79.28
5867,CC(C)(C)NCC#N,"1S/C6H12N2/c1-6(2,3)8-5-4-7/h8H,5H2,1-3H3",-0.2421,0.0263,0.2684,4.4367,76.2
5897,CC#CC(C)(C)C#N,"1S/C7H9N/c1-4-5-7(2,3)6-8/h1-3H3",-0.2648,0.02,0.2848,4.1778,77.39
5898,CC#CC(C)(N)C#N,"1S/C6H8N2/c1-3-4-6(2,8)5-7/h8H2,1-2H3",-0.2565,0.0115,0.268,4.8986,74.08
5904,CC(C)(CC#C)C#N,"1S/C7H9N/c1-4-5-7(2,3)6-8/h1H,5H2,2-3H3",-0.2796,0.021,0.3005,3.6028,74
5905,CC(C)(C#C)CC#N,"1S/C7H9N/c1-4-7(2,3)5-6-8/h1H,5H2,2-3H3",-0.2782,0.0182,0.2964,3.3977,74.21
5906,CC(C)(CC#N)C#N,"1S/C6H8N2/c1-6(2,5-8)3-4-7/h3H2,1-2H3",-0.3298,0.0004,0.3302,0.8032,68.8
5907,CC(N)(CC#C)C#N,"1S/C6H8N2/c1-3-4-6(2,8)5-7/h1H,4,8H2,2H3",-0.2668,0.0202,0.287,2.5013,70.87
5908,CC(N)(CC#N)C#C,"1S/C6H8N2/c1-3-6(2,8)4-5-7/h1H,4,8H2,2H3",-0.2587,0.0194,0.2781,4.6399,71.03
5909,CC(N)(CC#N)C#N,"1S/C5H7N3/c1-5(8,4-7)2-3-6/h2,8H2,1H3",-0.2805,-0.0055,0.275,0.6923,65.42
5943,CCC(C)(C)CC#N,"1S/C7H13N/c1-4-7(2,3)5-6-8/h4-5H2,1-3H3",-0.312,0.0319,0.3439,4.0448,78.52
5964,CCCC(C)(C)C#N,"1S/C7H13N/c1-4-5-7(2,3)6-8/h4-5H2,1-3H3",-0.3095,0.0443,0.3538,4.1225,79.01
5965,CCCC(C)(N)C#N,"1S/C6H12N2/c1-3-4-6(2,8)5-7/h3-4,8H2,1-2H3",-0.2656,0.0353,0.301,3.0187,75.88
5968,CCNC(C)(C)C#N,"1S/C6H12N2/c1-4-8-6(2,3)5-7/h8H,4H2,1-3H3",-0.2381,0.0366,0.2747,4.2823,76.04
6016,CC(C)C(C)(C)C#N,"1S/C7H13N/c1-6(2)7(3,4)5-8/h6H,1-4H3",-0.3089,0.0436,0.3525,3.9474,78.12
6017,CC(C)C(C)(N)C#N,"1S/C6H12N2/c1-5(2)6(3,8)4-7/h5H,8H2,1-3H3",-0.2584,0.031,0.2893,4.4962,74.64
6020,CC(N)C(C)(N)C#N,"1S/C5H11N3/c1-4(7)5(2,8)3-6/h4H,7-8H2,1-2H3",-0.2421,0.0408,0.2828,5.7723,71.35
6026,CN(C)C(C)(C)C#N,"1S/C6H12N2/c1-6(2,5-7)8(3)4/h1-4H3",-0.225,0.0372,0.2622,4.0795,75.29
6141,CC1(C)CC(C1)C#N,"1S/C7H11N/c1-7(2)3-6(4-7)5-8/h6H,3-4H2,1-2H3",-0.3006,0.0327,0.3333,4.3882,76.32
6142,CC1(C)CC(N1)C#N,"1S/C6H10N2/c1-6(2)3-5(4-7)8-6/h5,8H,3H2,1-2H3",-0.2493,0.0202,0.2695,4.9564,72.76
